,listing_id,date
21683,22719308,2018-11-21
21684,22719308,2018-11-24
21685,22719308,2018-11-25
21686,22719308,2018-11-27
21687,22719308,2018-11-29
21688,22719308,2018-12-03
21689,22719308,2018-12-05
21690,22719308,2018-12-09
21691,22719308,2018-12-11
21692,22719308,2018-12-27
21693,22719308,2018-12-28
21694,22719308,2019-01-27
21695,22719308,2019-01-31
21696,22719308,2019-02-05
21697,22719308,2019-02-07
21698,22719308,2019-02-13
21699,22719308,2019-02-15
21700,22719308,2019-02-18
21701,22719308,2019-02-21
21702,22719308,2019-02-28
21703,22719308,2019-03-14
21704,22719308,2019-03-18
21705,22719308,2019-04-14
21706,22719308,2019-04-15
21707,22719308,2019-04-22
21708,22719308,2019-04-26
21709,22719308,2019-05-02
21710,22719308,2019-05-20
21711,22719308,2019-07-21
21712,22719308,2019-07-26
21713,22719308,2019-09-12
21714,22719308,2019-10-27
21715,22719308,2019-11-09
21716,22719308,2019-11-12
21717,22719308,2019-11-27
21718,22719308,2019-12-01
21719,22719308,2019-12-11
21720,22719308,2019-12-13
21721,22719308,2019-12-17
21722,22719308,2019-12-20
21723,22719308,2020-01-01
21724,22719308,2020-02-17
21725,22719308,2020-07-16
21726,22719308,2020-08-29
21727,22719308,2020-10-29
21728,22719308,2020-11-28
21729,22719308,2021-01-22
21730,22719308,2021-04-01
21731,22719308,2022-03-25
21732,22719308,2022-07-05
21733,22719308,2022-08-03
21734,22719308,2022-08-12
21735,22719308,2022-09-08
21736,22720801,2018-01-25
21737,22720801,2019-12-02
21738,22733377,2018-01-29
21739,22733377,2018-02-08
21740,22733377,2018-02-15
21741,22733377,2018-02-20
21742,22745179,2018-01-22
21743,22745179,2018-02-02
21744,22745179,2018-02-06
21745,22745179,2018-04-27
21746,22745179,2018-05-11
21747,22745179,2018-05-12
21748,22745179,2018-05-17
21749,22745179,2018-05-25
21750,22745179,2018-09-02
21751,22745179,2018-09-17
21752,22745179,2018-10-07
21753,22745179,2018-10-13
21754,22745179,2018-10-26
21755,22745179,2018-10-31
21756,22745179,2018-11-07
21757,22745179,2018-11-15
21758,22745179,2018-11-17
21759,22745179,2018-11-22
21760,22745179,2018-12-22
21761,22745179,2018-12-26
21762,22745179,2018-12-28
21763,22745179,2019-01-11
21764,22745179,2019-01-18
21765,22745179,2019-01-23
21766,22745179,2019-03-30
21767,22745179,2019-04-15
21768,22745179,2019-04-22
21769,22745179,2019-04-29
21770,22745179,2019-05-04
21771,22745179,2019-05-18
21772,22745179,2019-05-26
21773,22745179,2019-07-12
21774,22745179,2019-07-14
21775,22745179,2019-07-21
21776,22745179,2019-08-03
21777,22745179,2019-08-13
21778,22745179,2019-08-16
21779,22745179,2019-08-18
21780,22745179,2019-08-22
21781,22745179,2019-08-31
21782,22745179,2019-09-15
21783,22745179,2019-09-21
21784,22745179,2019-10-11
21785,22745179,2019-10-18
21786,22745179,2019-12-09
21787,22745179,2019-12-21
21788,22745179,2019-12-25
21789,22745179,2019-12-29
21790,22745179,2019-12-31
21791,22745179,2020-01-13
21792,22745179,2020-01-29
21793,22745179,2020-02-09
21794,22745179,2020-02-11
21795,22745179,2020-02-17
21796,22745179,2020-02-23
21797,22745179,2020-02-26
21798,22745179,2020-02-28
21799,22745179,2020-03-10
21800,22745179,2020-03-11
21801,22745179,2020-03-18
21802,22745179,2020-03-31
21803,22745179,2020-05-13
21804,22745179,2020-05-16
21805,22745179,2020-05-20
21806,22745179,2020-05-22
21807,22745179,2020-05-31
21808,22745179,2020-06-02
21809,22745179,2020-07-09
21810,22745179,2020-07-14
21811,22745179,2020-07-18
21812,22745179,2020-07-20
21813,22745179,2020-07-31
21814,22745179,2020-08-02
21815,22745179,2020-08-09
21816,22745179,2020-10-05
21817,22745179,2020-10-09
21818,22745179,2020-10-12
21819,22745179,2020-10-18
21820,22745179,2020-10-23
21821,22745179,2020-10-24
21822,22745179,2020-10-26
21823,22745179,2020-11-11
21824,22745179,2020-12-16
21825,22745179,2020-12-19
21826,22745179,2020-12-21
21827,22745179,2020-12-22
21828,22745179,2020-12-24
21829,22745179,2020-12-25
21830,22745179,2020-12-30
21831,22745179,2021-01-01
21832,22745179,2021-01-02
21833,22745179,2021-02-01
21834,22745179,2021-03-01
21835,22745179,2021-03-04
21836,22745179,2021-03-07
21837,22745179,2021-03-08
21838,22745179,2021-03-11
21839,22745179,2021-03-13
21840,22745179,2021-03-15
21841,22745179,2021-03-18
21842,22745179,2021-03-20
21843,22745179,2021-03-21
21844,22745179,2021-03-27
21845,22745179,2021-03-29
21846,22745179,2021-04-01
21847,22745179,2021-04-03
21848,22745179,2021-04-11
21849,22745179,2021-04-13
21850,22745179,2021-04-15
21851,22745179,2021-04-17
21852,22745179,2021-05-23
21853,22745179,2021-05-27
21854,22745179,2021-06-01
21855,22745179,2021-06-06
21856,22745179,2021-06-09
21857,22745179,2021-06-12
21858,22745179,2021-06-13
21859,22745179,2021-06-14
21860,22745179,2021-06-22
21861,22745179,2021-06-24
21862,22745179,2021-06-26
21863,22745179,2021-07-25
21864,22745179,2021-07-29
21865,22745179,2021-07-31
21866,22745179,2021-08-01
21867,22745179,2021-08-05
21868,22745179,2021-08-09
21869,22745179,2021-08-15
21870,22745179,2021-08-17
21871,22745179,2021-08-23
21872,22745179,2021-08-26
21873,22745179,2021-08-29
21874,22745179,2021-08-30
21875,22745179,2021-09-03
21876,22745179,2021-09-12
21877,22745179,2021-09-16
21878,22745179,2021-09-22
21879,22745179,2021-10-12
21880,22745179,2021-10-21
21881,22745179,2021-12-05
21882,22745179,2021-12-08
21883,22745179,2021-12-19
21884,22745179,2021-12-28
21885,22798533,2018-02-18
21886,22798533,2018-09-02
21887,22798533,2018-10-06
21888,22798533,2018-11-24
21889,22798533,2019-01-04
21890,22798533,2019-01-18
21891,22798533,2019-07-06
21892,22798533,2020-01-20
21893,22798533,2022-07-01
21894,22819808,2018-07-29
21895,22874441,2018-06-20
21896,22874441,2018-07-27
21897,22874441,2018-08-28
21898,22889194,2019-08-11
21899,22889194,2019-08-12
21900,22889194,2020-01-26
21901,22889194,2020-08-31
21902,22889194,2021-12-20
21903,22889194,2021-12-27
21904,22889194,2022-04-12
21905,22889194,2022-04-22
21906,22889194,2022-05-29
21907,22889194,2022-06-05
21908,22889194,2022-06-07
21909,22889194,2022-06-12
21910,22889194,2022-06-20
21911,22889194,2022-07-11
21912,22890318,2018-10-31
21913,22890318,2019-03-31
21914,22890318,2019-08-26
21915,22912035,2018-02-22
21916,22912035,2021-12-07
21917,22912035,2022-08-25
21918,22912163,2020-12-31
21919,22971370,2018-06-10
21920,22971370,2018-07-10
21921,22979766,2018-02-22
21922,22979766,2018-03-25
21923,22979766,2018-04-14
21924,22979766,2018-05-01
21925,22979766,2018-05-08
21926,22979766,2018-05-20
21927,22979766,2018-08-12
21928,22979766,2018-09-15
21929,22979766,2018-09-23
21930,22979766,2018-11-17
21931,22979766,2018-11-25
21932,22979766,2018-11-30
21933,22979766,2019-01-06
21934,22979766,2019-01-30
21935,22979766,2019-02-10
21936,22979766,2019-03-02
21937,22979766,2019-04-24
21938,22979766,2019-05-05
21939,22979766,2019-05-13
21940,22979766,2019-05-22
21941,22979766,2019-08-31
21942,22979766,2019-09-30
21943,22979766,2019-11-02
21944,22979766,2019-11-14
21945,22979766,2019-11-18
21946,22979766,2020-01-03
21947,22979766,2020-01-31
21948,22979766,2020-02-05
21949,22979766,2020-02-18
21950,22979766,2020-03-01
21951,22979766,2020-03-07
21952,22979766,2020-04-01
21953,22990457,2018-03-17
21954,22990457,2018-07-23
21955,22990457,2019-08-19
21956,22990457,2019-09-24
21957,22990457,2021-01-01
21958,22990457,2021-02-15
21959,22990457,2022-08-02
21960,22990457,2022-09-20
21961,22994369,2018-03-04
21962,22994369,2018-03-31
21963,22994369,2018-04-22
21964,22994369,2018-08-13
21965,22994369,2018-12-02
21966,22994369,2019-03-17
21967,22994369,2019-09-08
21968,22994369,2019-12-02
21969,22994369,2022-06-05
21970,23015765,2018-12-23
21971,23015765,2019-02-03
21972,23015765,2019-08-14
21973,23015765,2019-09-30
21974,23015765,2022-01-31
21975,23015765,2022-06-13
21976,23045739,2020-07-04
21977,23045739,2021-05-15
21978,23045739,2021-06-28
21979,23045739,2021-07-26
21980,23045739,2021-12-17
21981,23045739,2022-03-09
21982,23045739,2022-05-08
21983,23045739,2022-09-17
21984,23048720,2018-04-30
21985,23063409,2021-04-28
21986,23063409,2021-05-19
21987,23063409,2022-06-27
21988,23072323,2018-04-07
21989,23072323,2018-04-10
21990,23072323,2018-04-13
21991,23072323,2018-06-03
21992,23072323,2018-06-05
21993,23072323,2018-06-10
21994,23072323,2018-06-23
21995,23072323,2018-07-02
21996,23072323,2018-07-11
21997,23072323,2018-07-17
21998,23072323,2018-07-19
21999,23072323,2018-07-22
22000,23072323,2018-07-31
22001,23072323,2018-08-16
22002,23072323,2018-08-21
22003,23072323,2018-08-24
22004,23072323,2018-08-30
22005,23072323,2018-09-03
22006,23072323,2018-09-20
22007,23072323,2018-10-05
22008,23072323,2018-10-14
22009,23072323,2018-10-21
22010,23072323,2018-10-31
22011,23072323,2018-11-07
22012,23072323,2018-11-29
22013,23072323,2018-12-21
22014,23072323,2019-01-24
22015,23072323,2019-01-29
22016,23072323,2019-02-04
22017,23072323,2019-02-08
22018,23072323,2019-02-16
22019,23072323,2019-02-24
22020,23072323,2019-02-26
22021,23072323,2019-03-09
22022,23072323,2019-03-23
22023,23072323,2019-04-02
22024,23072323,2019-04-10
22025,23072323,2019-04-14
22026,23072323,2019-04-28
22027,23072323,2019-05-25
22028,23072323,2019-06-02
22029,23072323,2019-06-09
22030,23072323,2019-06-19
22031,23072323,2019-07-23
22032,23072323,2019-08-08
22033,23072323,2019-08-17
22034,23072323,2019-09-04
22035,23072323,2019-09-13
22036,23072323,2019-09-16
22037,23072323,2019-10-01
22038,23072323,2019-10-24
22039,23072323,2019-11-13
22040,23072323,2019-11-21
22041,23072323,2019-11-28
22042,23072323,2019-12-16
22043,23072323,2019-12-21
22044,23072323,2019-12-26
22045,23072323,2020-01-08
22046,23072323,2020-01-14
22047,23072323,2020-02-10
22048,23072323,2020-02-22
22049,23072323,2020-02-26
22050,23072323,2020-07-04
22051,23072323,2021-05-13
22052,23072323,2021-05-26
22053,23072323,2021-12-15
22054,23072323,2022-01-23
22055,23083547,2022-04-18
22056,23084195,2019-01-02
22057,23084195,2021-05-01
22058,23093266,2018-04-07
22059,23093266,2018-04-08
22060,23093266,2018-04-13
22061,23093266,2018-04-15
22062,23093266,2018-04-19
22063,23093266,2018-04-23
22064,23093266,2018-04-25
22065,23093266,2018-04-29
22066,23093266,2018-04-30
22067,23093266,2018-05-01
22068,23093266,2018-05-11
22069,23093266,2018-05-16
22070,23093266,2018-05-21
22071,23093266,2018-05-23
22072,23093266,2018-05-27
22073,23093266,2018-05-29
22074,23093266,2018-06-01
22075,23093266,2018-06-03
22076,23093266,2018-06-06
22077,23093266,2018-06-08
22078,23093266,2018-06-12
22079,23093266,2018-06-15
22080,23093266,2018-06-18
22081,23093266,2018-06-24
22082,23093266,2018-06-30
22083,23093266,2018-07-01
22084,23093266,2018-07-16
22085,23093266,2018-08-09
22086,23093266,2018-08-12
22087,23093266,2018-08-26
22088,23093266,2018-08-30
22089,23093266,2018-09-03
22090,23093266,2018-09-06
22091,23093266,2018-09-09
22092,23093266,2018-09-11
22093,23093266,2018-09-13
22094,23093266,2018-09-15
22095,23093266,2018-09-16
22096,23093266,2018-09-30
22097,23093266,2018-10-07
22098,23093266,2018-10-13
22099,23093266,2018-10-16
22100,23093266,2018-10-19
22101,23093266,2018-11-04
22102,23093266,2018-11-20
22103,23093266,2018-11-25
22104,23093266,2018-12-04
22105,23093266,2018-12-09
22106,23093266,2018-12-13
22107,23093266,2018-12-16
22108,23093266,2018-12-25
22109,23093266,2019-01-02
22110,23093266,2019-01-05
22111,23093266,2019-01-07
22112,23093266,2019-02-17
22113,23093266,2019-04-02
22114,23093266,2019-04-27
22115,23093266,2019-05-22
22116,23093266,2019-06-23
22117,23093266,2019-06-30
22118,23093266,2019-07-12
22119,23093266,2019-08-11
22120,23093266,2019-08-22
22121,23093266,2019-11-05
22122,23093266,2019-11-24
22123,23093266,2019-12-15
22124,23093266,2019-12-28
22125,23093266,2020-01-14
22126,23093266,2020-02-15
22127,23093266,2020-02-27
22128,23093266,2020-03-19
22129,23093266,2022-04-25
22130,23093266,2022-05-01
22131,23093266,2022-05-02
22132,23093266,2022-05-23
22133,23093266,2022-05-25
22134,23093266,2022-06-12
22135,23093266,2022-06-13
22136,23093266,2022-07-03
22137,23093266,2022-07-10
22138,23093266,2022-07-12
22139,23093266,2022-07-25
22140,23093266,2022-07-30
22141,23093266,2022-08-07
22142,23093266,2022-08-28
22143,23093266,2022-09-04
22144,23093266,2022-09-21
22145,23094299,2018-02-22
22146,23094299,2018-08-12
22147,23094299,2019-01-03
22148,23094299,2019-01-10
22149,23094299,2019-01-29
22150,23094299,2019-10-06
22151,23094299,2020-02-08
22152,23097015,2018-04-30
22153,23097015,2018-12-18
22154,23097015,2019-03-02
22155,23097015,2019-05-21
22156,23097015,2020-04-30
22157,23099986,2018-06-13
22158,23099986,2018-12-09
22159,23099986,2018-12-17
22160,23099986,2019-02-26
22161,23099986,2019-08-24
22162,23099986,2020-02-20
22163,23099986,2022-05-02
22164,23099986,2022-05-04
22165,23099986,2022-06-16
22166,23169041,2018-03-03
22167,23169041,2018-03-09
22168,23169041,2018-03-19
22169,23169041,2018-03-27
22170,23169041,2018-04-25
22171,23169041,2018-06-28
22172,23169041,2018-07-21
22173,23169041,2018-08-01
22174,23169041,2018-08-08
22175,23169041,2018-08-25
22176,23169041,2018-08-29
22177,23169041,2018-09-17
22178,23169041,2018-09-23
22179,23169041,2018-10-04
22180,23169041,2018-10-14
22181,23169041,2018-11-04
22182,23169041,2018-11-18
22183,23169041,2018-11-26
22184,23169041,2018-12-29
22185,23169041,2019-01-08
22186,23169041,2019-01-22
22187,23169041,2019-02-15
22188,23169041,2019-03-01
22189,23169041,2019-04-06
22190,23169041,2019-04-09
22191,23169041,2019-04-12
22192,23169041,2019-04-14
22193,23169041,2019-04-25
22194,23169041,2019-05-10
22195,23169041,2019-07-05
22196,23169041,2019-07-07
22197,23169041,2019-08-01
22198,23169041,2019-08-06
22199,23169041,2019-08-11
22200,23169041,2019-08-15
22201,23169041,2019-08-20
22202,23169041,2019-08-30
22203,23169041,2019-09-10
22204,23169041,2019-09-21
22205,23169041,2019-10-03
22206,23169041,2019-10-08
22207,23169041,2019-11-03
22208,23169041,2019-11-10
22209,23169041,2019-12-02
22210,23169041,2020-01-14
22211,23169041,2020-01-20
22212,23169041,2020-01-27
22213,23169041,2020-02-07
22214,23169041,2020-02-12
22215,23169041,2020-02-29
22216,23169041,2021-12-05
22217,23249199,2018-02-15
22218,23249199,2018-02-16
22219,23249199,2018-02-17
22220,23249199,2018-02-20
22221,23249199,2018-02-25
22222,23249199,2018-02-27
22223,23249199,2018-03-05
22224,23249199,2018-03-06
22225,23249199,2018-03-07
22226,23249199,2018-03-09
22227,23249199,2018-03-10
22228,23249199,2018-03-13
22229,23249199,2018-03-14
22230,23249199,2018-03-15
22231,23249199,2018-03-16
22232,23249199,2018-03-18
22233,23249199,2018-03-20
22234,23249199,2018-03-22
22235,23249199,2018-03-23
22236,23249199,2018-03-25
22237,23249199,2018-03-26
22238,23249199,2018-03-27
22239,23249199,2018-03-29
22240,23249199,2018-03-30
22241,23249199,2018-04-01
22242,23249199,2018-04-02
22243,23249199,2018-04-03
22244,23249199,2018-04-04
22245,23249199,2018-04-05
22246,23249199,2018-04-06
22247,23249199,2018-04-11
22248,23249199,2018-04-13
22249,23249199,2018-04-14
22250,23249199,2018-04-17
22251,23249199,2018-04-21
22252,23249199,2018-04-22
22253,23249199,2018-04-26
22254,23249199,2018-04-28
22255,23249199,2018-04-29
22256,23249199,2018-05-01
22257,23249199,2018-05-04
22258,23249199,2018-05-04
22259,23249199,2018-05-06
22260,23249199,2018-05-08
22261,23249199,2018-05-10
22262,23249199,2018-05-11
22263,23249199,2018-05-13
22264,23249199,2018-05-16
22265,23249199,2018-05-17
22266,23249199,2018-05-19
22267,23249199,2018-05-20
22268,23249199,2018-05-21
22269,23249199,2018-05-28
22270,23249199,2018-05-29
22271,23249199,2018-06-02
22272,23249199,2018-06-03
22273,23249199,2018-06-04
22274,23249199,2018-06-06
22275,23249199,2018-06-07
22276,23249199,2018-06-08
22277,23249199,2018-06-14
22278,23249199,2018-06-15
22279,23249199,2018-06-17
22280,23249199,2018-06-21
22281,23249199,2018-06-23
22282,23249199,2018-07-01
22283,23249199,2018-07-04
22284,23249199,2018-07-05
22285,23249199,2018-07-08
22286,23249199,2018-07-09
22287,23249199,2018-07-18
22288,23249199,2018-07-22
22289,23249199,2018-07-29
22290,23249199,2018-08-10
22291,23249199,2018-08-15
22292,23249199,2018-08-21
22293,23249199,2018-08-22
22294,23249199,2018-08-29
22295,23249199,2018-08-30
22296,23249199,2018-09-08
22297,23249199,2018-09-09
22298,23249199,2018-09-10
22299,23249199,2018-09-15
22300,23249199,2018-09-16
22301,23249199,2018-09-22
22302,23249199,2018-09-30
22303,23249199,2018-10-10
22304,23249199,2018-10-13
22305,23249199,2018-10-14
22306,23249199,2018-10-16
22307,23249199,2018-10-21
22308,23249199,2018-10-25
22309,23249199,2018-10-30
22310,23249199,2018-11-01
22311,23249199,2018-11-07
22312,23249199,2018-11-08
22313,23249199,2018-11-13
22314,23249199,2018-11-16
22315,23249199,2018-11-17
22316,23249199,2018-11-18
22317,23249199,2018-11-20
22318,23249199,2018-11-23
22319,23249199,2018-11-26
22320,23249199,2018-12-05
22321,23249199,2018-12-07
22322,23249199,2018-12-11
22323,23249199,2018-12-21
22324,23249199,2018-12-22
22325,23249199,2018-12-24
22326,23249199,2019-01-01
22327,23249199,2019-01-03
22328,23249199,2019-01-07
22329,23249199,2019-01-15
22330,23249199,2019-01-16
22331,23249199,2019-01-17
22332,23249199,2019-01-26
22333,23249199,2019-01-27
22334,23249199,2019-01-28
22335,23249199,2019-01-31
22336,23249199,2019-02-01
22337,23249199,2019-02-03
22338,23249199,2019-02-06
22339,23249199,2019-02-10
22340,23249199,2019-02-16
22341,23249199,2019-02-17
22342,23249199,2019-02-19
22343,23249199,2019-02-24
22344,23249199,2019-02-27
22345,23249199,2019-02-28
22346,23249199,2019-03-03
22347,23249199,2019-03-04
22348,23249199,2019-03-05
22349,23249199,2019-03-06
22350,23249199,2019-03-09
22351,23249199,2019-03-10
22352,23249199,2019-03-16
22353,23249199,2019-03-19
22354,23249199,2019-03-20
22355,23249199,2019-04-16
22356,23249199,2019-04-19
22357,23249199,2019-04-24
22358,23249199,2019-04-30
22359,23249199,2019-05-01
22360,23249199,2019-05-02
22361,23249199,2019-05-07
22362,23249199,2019-05-11
22363,23249199,2019-05-14
22364,23249199,2019-05-17
22365,23249199,2019-05-19
22366,23249199,2019-05-20
22367,23249199,2019-05-24
22368,23249199,2019-05-27
22369,23249199,2019-06-01
22370,23249199,2019-06-08
22371,23249199,2019-06-09
22372,23249199,2019-06-11
22373,23249199,2019-06-16
22374,23249199,2019-06-17
22375,23249199,2019-06-23
22376,23249199,2019-06-27
22377,23249199,2019-07-01
22378,23249199,2019-07-06
22379,23249199,2019-07-07
22380,23249199,2019-07-14
22381,23249199,2019-07-16
22382,23249199,2019-07-19
22383,23249199,2019-07-21
22384,23249199,2019-07-26
22385,23249199,2019-07-27
22386,23249199,2019-07-29
22387,23249199,2019-08-03
22388,23249199,2019-08-08
22389,23249199,2019-08-10
22390,23249199,2019-08-12
22391,23249199,2019-08-13
22392,23249199,2019-08-16
22393,23249199,2019-08-19
22394,23249199,2019-08-20
22395,23249199,2019-08-25
22396,23249199,2019-08-27
22397,23249199,2019-09-02
22398,23249199,2019-09-07
22399,23249199,2019-09-09
22400,23249199,2019-09-12
22401,23249199,2019-09-14
22402,23249199,2019-09-21
22403,23249199,2019-09-24
22404,23249199,2019-09-27
22405,23249199,2019-09-29
22406,23249199,2019-10-08
22407,23249199,2019-10-13
22408,23249199,2019-10-19
22409,23249199,2019-10-20
22410,23249199,2019-10-22
22411,23249199,2019-10-28
22412,23249199,2019-10-29
22413,23249199,2019-11-01
22414,23249199,2019-11-02
22415,23249199,2019-11-05
22416,23249199,2019-11-07
22417,23249199,2019-11-13
22418,23249199,2019-11-16
22419,23249199,2019-11-18
22420,23249199,2019-11-24
22421,23249199,2019-11-27
22422,23249199,2019-12-01
22423,23249199,2019-12-02
22424,23249199,2019-12-03
22425,23249199,2019-12-08
22426,23249199,2019-12-10
22427,23249199,2019-12-11
22428,23249199,2019-12-12
22429,23249199,2019-12-16
22430,23249199,2019-12-20
22431,23249199,2019-12-24
22432,23249199,2020-01-02
22433,23249199,2020-01-04
22434,23249199,2020-01-08
22435,23249199,2020-01-12
22436,23249199,2020-01-24
22437,23249199,2020-01-30
22438,23249199,2020-01-31
22439,23249199,2020-02-02
22440,23249199,2020-02-07
22441,23249199,2020-02-08
22442,23249199,2020-02-15
22443,23249199,2020-02-22
22444,23249199,2020-02-23
22445,23249199,2020-03-06
22446,23249199,2020-03-09
22447,23249199,2020-03-11
22448,23249199,2020-05-22
22449,23249199,2020-06-08
22450,23249199,2020-06-14
22451,23249199,2020-06-16
22452,23249199,2020-06-18
22453,23249199,2020-06-21
22454,23249199,2020-06-22
22455,23249199,2020-06-23
22456,23249199,2020-07-03
22457,23249199,2020-07-04
22458,23249199,2020-07-05
22459,23249199,2020-07-08
22460,23249199,2020-07-10
22461,23249199,2020-07-30
22462,23249199,2020-08-03
22463,23249199,2020-08-04
22464,23249199,2020-08-06
22465,23249199,2020-08-22
22466,23249199,2020-09-03
22467,23249199,2020-09-05
22468,23249199,2020-09-16
22469,23249199,2020-09-19
22470,23249199,2020-09-25
22471,23249199,2020-09-27
22472,23249199,2020-09-28
22473,23249199,2020-10-07
22474,23249199,2020-10-10
22475,23249199,2020-10-17
22476,23249199,2020-10-27
22477,23249199,2020-11-01
22478,23249199,2020-11-02
22479,23249199,2020-11-28
22480,23249199,2020-12-23
22481,23249199,2020-12-26
22482,23249199,2020-12-31
22483,23249199,2021-01-01
22484,23249199,2021-02-17
22485,23249199,2021-03-07
22486,23249199,2021-06-06
22487,23249199,2021-07-23
22488,23249199,2021-08-01
22489,23249199,2021-08-07
22490,23249199,2021-11-04
22491,23249199,2021-12-31
22492,23249199,2022-01-02
22493,23249199,2022-02-02
22494,23249199,2022-02-20
22495,23249199,2022-06-04
22496,23249199,2022-06-06
22497,23249199,2022-06-22
22498,23249199,2022-07-05
22499,23249199,2022-07-24
22500,23249199,2022-08-21
22501,23249199,2022-08-25
22502,23256379,2018-04-07
22503,23256379,2019-09-06
22504,23264528,2018-03-02
22505,23264528,2018-03-05
22506,23264528,2018-05-13
22507,23277237,2018-02-26
22508,23277237,2018-03-20
22509,23277237,2018-04-02
22510,23277237,2018-04-18
22511,23277237,2018-05-01
22512,23277237,2018-05-19
22513,23277237,2018-05-29
22514,23277237,2018-07-02
22515,23277237,2018-07-07
22516,23277237,2018-07-17
22517,23277237,2018-07-31
22518,23277237,2018-08-06
22519,23277237,2018-08-11
22520,23277237,2018-08-26
22521,23277237,2018-09-04
22522,23277237,2018-09-21
22523,23277237,2018-09-23
22524,23277237,2018-10-14
22525,23277237,2018-11-12
22526,23277237,2018-11-20
22527,23277237,2018-12-03
22528,23277237,2018-12-16
22529,23277237,2018-12-30
22530,23277237,2019-01-17
22531,23277237,2019-01-20
22532,23277237,2019-01-27
22533,23277237,2019-02-07
22534,23277237,2019-02-12
22535,23277237,2019-02-16
22536,23277237,2019-03-05
22537,23277237,2019-04-23
22538,23277237,2019-05-13
22539,23277237,2019-06-01
22540,23277237,2019-07-08
22541,23277237,2019-07-10
22542,23277237,2019-07-15
22543,23277237,2019-07-24
22544,23277237,2019-08-06
22545,23277237,2019-08-17
22546,23277237,2019-08-27
22547,23277237,2019-08-31
22548,23277237,2019-09-04
22549,23277237,2019-09-17
22550,23277237,2019-09-27
22551,23277237,2019-09-30
22552,23277237,2019-11-11
22553,23277237,2019-11-30
22554,23277237,2019-12-28
22555,23277237,2020-01-04
22556,23277237,2021-12-13
22557,23315012,2018-08-10
22558,23315012,2018-08-24
22559,23315012,2018-09-16
22560,23315012,2018-11-08
22561,23315012,2018-12-10
22562,23315012,2018-12-10
22563,23315012,2018-12-21
22564,23315012,2019-01-06
22565,23315012,2019-02-13
22566,23315012,2019-02-23
22567,23315012,2019-03-01
22568,23315012,2019-04-02
22569,23315012,2019-04-10
22570,23315012,2019-04-18
22571,23315012,2019-06-20
22572,23315012,2019-07-02
22573,23315012,2019-07-13
22574,23315012,2019-08-10
22575,23315012,2019-09-30
22576,23315012,2020-01-15
22577,23315012,2020-04-09
22578,23315012,2020-06-11
22579,23315012,2020-06-19
22580,23315012,2020-06-24
22581,23315012,2022-05-24
22582,23315012,2022-06-11
22583,23315012,2022-08-13
22584,23348921,2018-06-12
22585,23348921,2018-06-17
22586,23361035,2019-09-11
22587,23362544,2018-04-28
22588,23362544,2018-04-29
22589,23362544,2018-05-01
22590,23362544,2018-05-20
22591,23362544,2018-05-21
22592,23362544,2018-05-23
22593,23362544,2019-03-15
22594,23362544,2019-07-24
22595,23362544,2019-08-09
22596,23362544,2019-12-07
22597,23380147,2018-05-20
22598,23380147,2018-10-01
22599,23380147,2018-11-15
22600,23380147,2019-01-31
22601,23380147,2019-02-26
22602,23380147,2019-03-24
22603,23380147,2019-05-04
22604,23380147,2019-08-24
22605,23380147,2019-10-18
22606,23380147,2020-01-13
22607,23380199,2018-05-09
22608,23380199,2018-08-07
22609,23380199,2018-12-23
22610,23403996,2018-03-28
22611,23403996,2018-06-30
22612,23403996,2018-08-04
22613,23403996,2018-10-05
22614,23403996,2018-12-08
22615,23403996,2019-01-08
22616,23403996,2019-03-10
22617,23403996,2021-04-09
22618,23449604,2018-03-11
22619,23449604,2018-03-24
22620,23449604,2018-04-13
22621,23449604,2018-04-29
22622,23449604,2018-05-09
22623,23449604,2018-05-14
22624,23449604,2018-05-25
22625,23449604,2018-05-29
22626,23449604,2018-07-16
22627,23449604,2018-07-28
22628,23449604,2018-08-05
22629,23449604,2018-08-12
22630,23449604,2018-09-02
22631,23449604,2018-09-19
22632,23449604,2018-09-30
22633,23449604,2018-10-05
22634,23449604,2018-10-06
22635,23449604,2018-10-07
22636,23449604,2018-10-26
22637,23449604,2018-11-05
22638,23449604,2019-02-09
22639,23449604,2019-02-18
22640,23449604,2019-03-14
22641,23449604,2019-03-23
22642,23449604,2019-04-06
22643,23449604,2019-04-11
22644,23449604,2019-04-15
22645,23449604,2019-05-24
22646,23449604,2019-06-02
22647,23449604,2019-07-01
22648,23449604,2019-07-14
22649,23449604,2019-07-22
22650,23449604,2019-08-18
22651,23449604,2019-08-25
22652,23449604,2019-09-08
22653,23449604,2019-09-10
22654,23449604,2019-10-14
22655,23449604,2019-11-30
22656,23449604,2019-12-21
22657,23449604,2019-12-25
22658,23449604,2020-01-18
22659,23449604,2020-02-09
22660,23449604,2020-05-18
22661,23449604,2020-07-31
22662,23449604,2020-08-13
22663,23449604,2020-08-17
22664,23449604,2020-10-28
22665,23449604,2020-12-20
22666,23449604,2021-01-10
22667,23449604,2021-03-30
22668,23449604,2021-04-02
22669,23449604,2021-04-17
22670,23449604,2021-07-15
22671,23449604,2021-09-01
22672,23449604,2021-09-24
22673,23449604,2021-11-04
22674,23449604,2021-12-19
22675,23449604,2022-01-01
22676,23449604,2022-02-03
22677,23449604,2022-03-04
22678,23449604,2022-04-14
22679,23449604,2022-05-04
22680,23449604,2022-05-06
22681,23449604,2022-05-15
